geoid,geoid2,geodisplay,naicsid,establishment_type,op_type,tax_type,year,est_count,receipts,op_exp,payroll,q1payroll,employees,receipts_from_admin,receipts_from_estimate
Geographic identifier code,Id2,Geographic area name,2012 NAICS code,Meaning of 2012 NAICS code,Type of operation or tax status code,Meaning of Type of operation or tax status code,Year,Number of establishments,"Receipts/Revenue ($1,000)","Operating expenses ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of paid employees for pay period including March 12,Percent of receipts/revenue from administrative records (%),Percent of receipts/revenue estimated (%)
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",61151,Technical and trade schools,A,All establishments,2012,37,D,N,D,D,e,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",61151,Technical and trade schools,T,Establishments subject to federal income tax,2012,28,D,N,D,D,e,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",61151,Technical and trade schools,Y,Establishments exempt from federal income tax,2012,9,D,D,D,D,b,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611511,Cosmetology and barber schools,A,All establishments,2012,9,D,N,D,D,b,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611511,Cosmetology and barber schools,T,Establishments subject to federal income tax,2012,9,D,N,D,D,b,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611512,Flight training,A,All establishments,2012,2,D,N,D,D,b,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611512,Flight training,T,Establishments subject to federal income tax,2012,2,D,N,D,D,b,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611513,Apprenticeship training,A,All establishments,2012,8,D,N,D,D,b,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611513,Apprenticeship training,Y,Establishments exempt from federal income tax,2012,8,D,D,D,D,b,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611519,Other technical and trade schools,A,All establishments,2012,18,D,N,D,D,e,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611519,Other technical and trade schools,T,Establishments subject to federal income tax,2012,17,D,N,D,D,c,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611519,Other technical and trade schools,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",6116,Other schools and instruction,A,All establishments,2012,91,D,N,D,D,f,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",6116,Other schools and instruction,T,Establishments subject to federal income tax,2012,79,D,N,D,D,f,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",6116,Other schools and instruction,Y,Establishments exempt from federal income tax,2012,12,D,D,D,D,b,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",61161,Fine arts schools,A,All establishments,2012,33,D,N,D,D,c,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",61161,Fine arts schools,T,Establishments subject to federal income tax,2012,32,D,N,D,D,c,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",61161,Fine arts schools,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611610,Fine arts schools,A,All establishments,2012,33,D,N,D,D,c,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611610,Fine arts schools,T,Establishments subject to federal income tax,2012,32,D,N,D,D,c,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611610,Fine arts schools,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",6116101,Dance schools (including children's and professionals'),A,All establishments,2012,27,4991,N,1505,360,165,47.4,7.3
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",6116101,Dance schools (including children's and professionals'),T,Establishments subject to federal income tax,2012,27,4991,N,1505,360,165,47.4,7.3
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",6116102,"Art, drama, and music schools",A,All establishments,2012,6,D,N,D,D,a,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",6116102,"Art, drama, and music schools",T,Establishments subject to federal income tax,2012,5,D,N,D,D,a,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",6116102,"Art, drama, and music schools",Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",61162,Sports and recreation instruction,A,All establishments,2012,16,D,N,D,D,c,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",61162,Sports and recreation instruction,T,Establishments subject to federal income tax,2012,13,D,N,D,D,c,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",61162,Sports and recreation instruction,Y,Establishments exempt from federal income tax,2012,3,D,D,D,D,a,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611620,Sports and recreation instruction,A,All establishments,2012,16,D,N,D,D,c,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611620,Sports and recreation instruction,T,Establishments subject to federal income tax,2012,13,D,N,D,D,c,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611620,Sports and recreation instruction,Y,Establishments exempt from federal income tax,2012,3,D,D,D,D,a,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",61163,Language schools,A,All establishments,2012,3,D,N,D,D,a,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",61163,Language schools,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",61163,Language schools,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611630,Language schools,A,All establishments,2012,3,D,N,D,D,a,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611630,Language schools,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611630,Language schools,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",61169,All other schools and instruction,A,All establishments,2012,39,7876,N,3407,834,309,35.5,25.6
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",61169,All other schools and instruction,T,Establishments subject to federal income tax,2012,33,D,N,D,D,c,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",61169,All other schools and instruction,Y,Establishments exempt from federal income tax,2012,6,D,D,D,D,b,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611691,Exam preparation and tutoring,A,All establishments,2012,23,D,N,D,D,c,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611691,Exam preparation and tutoring,T,Establishments subject to federal income tax,2012,19,D,N,D,D,c,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611691,Exam preparation and tutoring,Y,Establishments exempt from federal income tax,2012,4,D,D,D,D,b,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611692,Automobile driving schools,A,All establishments,2012,11,D,N,D,D,b,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611692,Automobile driving schools,T,Establishments subject to federal income tax,2012,11,D,N,D,D,b,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611699,All other miscellaneous schools and instruction,A,All establishments,2012,5,D,N,D,D,b,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611699,All other miscellaneous schools and instruction,T,Establishments subject to federal income tax,2012,3,D,N,D,D,a,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611699,All other miscellaneous schools and instruction,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",6117,Educational support services,A,All establishments,2012,13,D,N,D,D,b,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",6117,Educational support services,T,Establishments subject to federal income tax,2012,6,D,N,D,D,a,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",6117,Educational support services,Y,Establishments exempt from federal income tax,2012,7,D,D,D,D,b,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",61171,Educational support services,A,All establishments,2012,13,D,N,D,D,b,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",61171,Educational support services,T,Establishments subject to federal income tax,2012,6,D,N,D,D,a,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",61171,Educational support services,Y,Establishments exempt from federal income tax,2012,7,D,D,D,D,b,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611710,Educational support services,A,All establishments,2012,13,D,N,D,D,b,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611710,Educational support services,T,Establishments subject to federal income tax,2012,6,D,N,D,D,a,D,D
330M200US212,212,"Dayton-Springfield-Sidney, OH CSA",611710,Educational support services,Y,Establishments exempt from federal income tax,2012,7,D,D,D,D,b,D,D
330M200US216,216,"Denver-Aurora, CO CSA",61,Educational services,A,All establishments,2012,1301,939706,N,317101,80561,10127,24.4,6.4
330M200US216,216,"Denver-Aurora, CO CSA",61,Educational services,T,Establishments subject to federal income tax,2012,1096,D,N,D,D,i,D,D
330M200US216,216,"Denver-Aurora, CO CSA",61,Educational services,Y,Establishments exempt from federal income tax,2012,205,D,D,D,D,g,D,D
330M200US216,216,"Denver-Aurora, CO CSA",611,Educational services,A,All establishments,2012,1301,939706,N,317101,80561,10127,24.4,6.4
330M200US216,216,"Denver-Aurora, CO CSA",611,Educational services,T,Establishments subject to federal income tax,2012,1096,D,N,D,D,i,D,D
330M200US216,216,"Denver-Aurora, CO CSA",611,Educational services,Y,Establishments exempt from federal income tax,2012,205,D,D,D,D,g,D,D
330M200US216,216,"Denver-Aurora, CO CSA",6114,Business schools and computer and management training,A,All establishments,2012,274,D,N,D,D,g,D,D
330M200US216,216,"Denver-Aurora, CO CSA",6114,Business schools and computer and management training,T,Establishments subject to federal income tax,2012,241,D,N,D,D,f,D,D
330M200US216,216,"Denver-Aurora, CO CSA",6114,Business schools and computer and management training,Y,Establishments exempt from federal income tax,2012,33,D,D,D,D,e,D,D
330M200US216,216,"Denver-Aurora, CO CSA",61141,Business and secretarial schools,A,All establishments,2012,2,D,N,D,D,a,D,D
330M200US216,216,"Denver-Aurora, CO CSA",61141,Business and secretarial schools,T,Establishments subject to federal income tax,2012,2,D,N,D,D,a,D,D
330M200US216,216,"Denver-Aurora, CO CSA",611410,Business and secretarial schools,A,All establishments,2012,2,D,N,D,D,a,D,D
330M200US216,216,"Denver-Aurora, CO CSA",611410,Business and secretarial schools,T,Establishments subject to federal income tax,2012,2,D,N,D,D,a,D,D
330M200US216,216,"Denver-Aurora, CO CSA",61142,Computer training,A,All establishments,2012,47,D,N,D,D,c,D,D
330M200US216,216,"Denver-Aurora, CO CSA",61142,Computer training,T,Establishments subject to federal income tax,2012,46,D,N,D,D,c,D,D
330M200US216,216,"Denver-Aurora, CO CSA",61142,Computer training,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US216,216,"Denver-Aurora, CO CSA",611420,Computer training,A,All establishments,2012,47,D,N,D,D,c,D,D
330M200US216,216,"Denver-Aurora, CO CSA",611420,Computer training,T,Establishments subject to federal income tax,2012,46,D,N,D,D,c,D,D
330M200US216,216,"Denver-Aurora, CO CSA",611420,Computer training,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US216,216,"Denver-Aurora, CO CSA",61143,Professional and management development training,A,All establishments,2012,225,D,N,D,D,g,D,D
330M200US216,216,"Denver-Aurora, CO CSA",61143,Professional and management development training,T,Establishments subject to federal income tax,2012,193,D,N,D,D,f,D,D
330M200US216,216,"Denver-Aurora, CO CSA",61143,Professional and management development training,Y,Establishments exempt from federal income tax,2012,32,D,D,D,D,e,D,D
330M200US216,216,"Denver-Aurora, CO CSA",611430,Professional and management development training,A,All establishments,2012,225,D,N,D,D,g,D,D
330M200US216,216,"Denver-Aurora, CO CSA",611430,Professional and management development training,T,Establishments subject to federal income tax,2012,193,D,N,D,D,f,D,D
330M200US216,216,"Denver-Aurora, CO CSA",611430,Professional and management development training,Y,Establishments exempt from federal income tax,2012,32,D,D,D,D,e,D,D
330M200US216,216,"Denver-Aurora, CO CSA",6115,Technical and trade schools,A,All establishments,2012,134,178942,N,63409,15717,1571,13.8,2.6
330M200US216,216,"Denver-Aurora, CO CSA",6115,Technical and trade schools,T,Establishments subject to federal income tax,2012,110,160210,N,56601,14044,1330,11.3,2.6
330M200US216,216,"Denver-Aurora, CO CSA",6115,Technical and trade schools,Y,Establishments exempt from federal income tax,2012,24,18732,18597,6808,1673,241,34.9,2.2
330M200US216,216,"Denver-Aurora, CO CSA",61151,Technical and trade schools,A,All establishments,2012,134,178942,N,63409,15717,1571,13.8,2.6
330M200US216,216,"Denver-Aurora, CO CSA",61151,Technical and trade schools,T,Establishments subject to federal income tax,2012,110,160210,N,56601,14044,1330,11.3,2.6
330M200US216,216,"Denver-Aurora, CO CSA",61151,Technical and trade schools,Y,Establishments exempt from federal income tax,2012,24,18732,18597,6808,1673,241,34.9,2.2
330M200US216,216,"Denver-Aurora, CO CSA",611511,Cosmetology and barber schools,A,All establishments,2012,24,D,N,D,D,c,D,D
330M200US216,216,"Denver-Aurora, CO CSA",611511,Cosmetology and barber schools,T,Establishments subject to federal income tax,2012,24,D,N,D,D,c,D,D
330M200US216,216,"Denver-Aurora, CO CSA",611512,Flight training,A,All establishments,2012,14,D,N,D,D,c,D,D
330M200US216,216,"Denver-Aurora, CO CSA",611512,Flight training,T,Establishments subject to federal income tax,2012,14,D,N,D,D,c,D,D
330M200US216,216,"Denver-Aurora, CO CSA",611513,Apprenticeship training,A,All establishments,2012,18,D,N,D,D,c,D,D
330M200US216,216,"Denver-Aurora, CO CSA",611513,Apprenticeship training,T,Establishments subject to federal income tax,2012,2,D,N,D,D,a,D,D
330M200US216,216,"Denver-Aurora, CO CSA",611513,Apprenticeship training,Y,Establishments exempt from federal income tax,2012,16,D,D,D,D,c,D,D
330M200US216,216,"Denver-Aurora, CO CSA",611519,Other technical and trade schools,A,All establishments,2012,78,D,N,D,D,f,D,D
330M200US216,216,"Denver-Aurora, CO CSA",611519,Other technical and trade schools,T,Establishments subject to federal income tax,2012,70,D,N,D,D,f,D,D
330M200US216,216,"Denver-Aurora, CO CSA",611519,Other technical and trade schools,Y,Establishments exempt from federal income tax,2012,8,D,D,D,D,b,D,D
330M200US216,216,"Denver-Aurora, CO CSA",6116,Other schools and instruction,A,All establishments,2012,737,272882,N,87118,20436,5702,37.8,10.5
330M200US216,216,"Denver-Aurora, CO CSA",6116,Other schools and instruction,T,Establishments subject to federal income tax,2012,630,D,N,D,D,h,D,D
330M200US216,216,"Denver-Aurora, CO CSA",6116,Other schools and instruction,Y,Establishments exempt from federal income tax,2012,107,D,D,D,D,g,D,D
330M200US216,216,"Denver-Aurora, CO CSA",61161,Fine arts schools,A,All establishments,2012,169,48520,N,13590,3318,1086,28.5,10.4
330M200US216,216,"Denver-Aurora, CO CSA",61161,Fine arts schools,T,Establishments subject to federal income tax,2012,144,D,N,D,D,f,D,D
330M200US216,216,"Denver-Aurora, CO CSA",61161,Fine arts schools,Y,Establishments exempt from federal income tax,2012,25,D,D,D,D,e,D,D
330M200US216,216,"Denver-Aurora, CO CSA",611610,Fine arts schools,A,All establishments,2012,169,48520,N,13590,3318,1086,28.5,10.4
330M200US216,216,"Denver-Aurora, CO CSA",611610,Fine arts schools,T,Establishments subject to federal income tax,2012,144,D,N,D,D,f,D,D
330M200US216,216,"Denver-Aurora, CO CSA",611610,Fine arts schools,Y,Establishments exempt from federal income tax,2012,25,D,D,D,D,e,D,D
330M200US216,216,"Denver-Aurora, CO CSA",6116101,Dance schools (including children's and professionals'),A,All establishments,2012,99,D,N,D,D,f,D,D
330M200US216,216,"Denver-Aurora, CO CSA",6116101,Dance schools (including children's and professionals'),T,Establishments subject to federal income tax,2012,91,D,N,D,D,f,D,D
330M200US216,216,"Denver-Aurora, CO CSA",6116101,Dance schools (including children's and professionals'),Y,Establishments exempt from federal income tax,2012,8,D,D,D,D,c,D,D
330M200US216,216,"Denver-Aurora, CO CSA",6116102,"Art, drama, and music schools",A,All establishments,2012,70,D,N,D,D,e,D,D
330M200US216,216,"Denver-Aurora, CO CSA",6116102,"Art, drama, and music schools",T,Establishments subject to federal income tax,2012,53,D,N,D,D,e,D,D
330M200US216,216,"Denver-Aurora, CO CSA",6116102,"Art, drama, and music schools",Y,Establishments exempt from federal income tax,2012,17,D,D,D,D,c,D,D
330M200US216,216,"Denver-Aurora, CO CSA",61162,Sports and recreation instruction,A,All establishments,2012,254,84259,N,26148,6068,1724,35,12.8
